text,label
# تم _ وعطاله _ الكوادر _ الصحيه - 22 الف وظيفة للاطباء تفاصيلها واقع مرير .. حصرت للاخصائيين والاستشاريين فقط و تركوا الاطبا …,"['sadness', 'disgust']"
من لم تكن فلسطين قضيته الأولى ، ف لا قضية له و لا مبدأ . # التطبيع _ خيانة,['disgust']
# تريكه _ وفرحتنا _ برجوعه اسرت قلوبنا و الله يا تريكة يا محترم,"['love', 'acceptance']"
# النصر - كيف تريدوننا نقتنع ب المرشحين المتقدمين لرئاسة نادي النصر دون ان يوضحوا ل ل جمهور من هم و من داعميهم وأهدافهم وإستراتجياتهم ورؤيتهم ل مستقبل النصر في مؤتمر صحفي !!؟ - اما ان كل من مر من شارع مقر النادي وقف سيارته و قدم ترشحه وركب سيارته وغادر - هذه مرفوضه تماما ✋,['neutral']
خايف من سعادة و ما بعدها 😅 احاول اكون متفائل # باحثون _ عن _ عمل _ يستغيثون 24,"['acceptance', 'fear']"
وصلني خبر انكم فقدتوني صدق و لا اشاعة,['surprise']
# شو _ ب تعرف _ عن _ بعلبك بعرف,['neutral']
عندما قررت ان اعبر الحدود !!,['neutral']
عندما تأتيك ... السعاده على هيئة انسان يحمل في جعبته شتى انواع الفرح و السعاده التي طالما حلمت ب ها وتمنيتها لينثرها في طريقك . و كان لك كضماده تطبب ب ها جروحك وألامك . عندما ... تكون السعاده ممزوجه بالحب وبروح نقيه ، عطوفه ، حنونه لا تملك حينها الا ان تدعوا الله عز وجل ان يديم عليك تلك النعم .,['acceptance']
بردية طريق حضن شرق # الطايف اليوم الجمعة الموافق 16 مارس 2018✌🏻️☔️ # تصويري,['neutral']
كن مسؤولا عن القرارات التي اتخذتها و لا تسقطها على احد ، اما تلك الطرق التي اجبرت على سلكها ف لا تلق ل ها بالا ، لم تكن تملك الخيار ..,['anticipation']
# الخميس _ الونيس # خميسكم _ فله _ خروف _ مشوي _ المجمر انصدم المسكيين 😂😂,['joy']
شيرين تمثلني اذا شفت الحلوين 😂😂💕 # rabdol,['acceptance']
الان شاهد الروابط السريعة للماتش »,['neutral']
نشيد # موطني .. اصدق صلاة في جنازة # ريم _ ب نا 💔 # فلسطين # صوت _ فلسطين جنازة الفنانة الفلسطينية ريم ب نا,['acceptance']
نبه وكيل الأمين العام للأمم المتحدة للشؤون الإنسانية # مارك _ لوكوك الى ان اليمن ، ان لم تتغير اوضاعه ، قد يشهد كارثة ا …,['neutral']
ايه يا راجل كله ده ايه اللي عمله الزمالك في الطواقي ده ورءصني ياقدع ??,['acceptance']
من اوتوميت و يصير يحوله ل لبريدج ، اتذكر اني مره سويتها كذا,['neutral']
ماش ابوي ما يشجعع ان الواحد يجيب نسبه,['sadness']
مرحبا بك عزيزي المساهم ، اصدرت اللجنة ايضاحا حول مساهمات متعب المقبل ، بعد ان اصدرت قرارا يلزم مالكها بسداد مستحقات المساهمين . نعمل على انهائها بأسرع وقت و افضل عائد - ب اذن الله -,['acceptance']
هفضل شايفه ان الموضوع سخيف اوي ومش عارفه الناس ب تضحك ع ايه !!,"['surprise', 'disgust']"
يا رب اتخرج بكره,['acceptance']
"ايديا فى جيوبى وقلبى طرب , سارح فى غربة بس مش مغترب .. واحدى لكن ونسان وماشى كده ب بتعد معرفش او بقترب","['acceptance', 'surprise']"
سبق واستضاف حجاج العجمي ف هل هو في نظرك من النخب وبالنسبة ل ل نساء الي تقلل منهن الظاهر انك ما سمعت بخولة الكريع وغادة المطيري و وو على العموم انصحك تتابع على شاهد برنامج من الصفر لقاء خولة الكريع و اكتب بقوقل عالمات سعوديات عشان تعرف من هم النخب يا ابو نخب شكلك من حقين غدة العريفي ?,"['acceptance', 'anger']"
مسسكين الي ما شجع الحركان,['sadness']
يا ساتر و ربي شكلها الحلقه الاخيره قربت .,['fear']
لست ادري اين الخلل ، و لكننا لم نستطع قط ان نعود الى النقطة التي بدأنا منها .,['sadness']
لا احد يمنع عن ك نصيبك ، و لا احد يم نع رزق قد كتبه الله لك ، كل زائل ليس مقدر في كتابك ، ف لا تح قد و لا تك ره و لا تجزع .,['acceptance']
ماتراه مني انت من اخترت ان تراه .,['disgust']
مثل نوره كمش كاة,['neutral']
الحمدالله طلعع الحارثيي,['acceptance']
‌⠀ # صلاة _ الفجر امتحان نخوضه كل صباح فينجح كل من وثب من فراشه ليصلى وخاب بالخسارة كل من التحف فراشه وتكاسل عن الصلاة .. 🌸😴,"['acceptance', 'disgust']"
انا حزين ، ل انو ما بعرف شو الوضع :-(,['sadness']
# سنابات _ سعد _ الكلثم تبارك الله ابكي على جمال الهوى هذي ب ذات لا احد ينشدها بععدك هذي لصوتك و بس,['acceptance']
زامر الحي لا يطرب,['acceptance']
عليك بسؤال اشرف ريفي يلي هو الوحيد الذي كان يعلم ب وجود وسام الحسن في لبنان يوم اغتياله ووسام الحسن لم يذهب مع موكب الحريري عند اغتياله كل الاغتيالات حصلت بعهد اشرف ريفي سبحان الله كيف بس طلع تقاعد ما عاد حصل عملية اغتيال واحدة ب لبنان ( كلها صدف يا اجمل الصدف ) # الحريري # لبنان,"['surprise', 'disgust']"
لا انت هتحشيني ورق عنب وتاكلني,"['joy', 'disgust']"
انا لما احاول ارقص ع بالي اني سكشي الحين,['neutral']
قالت : وبم تنصح الرجل ؟! قلت : يكفي ان يحافظ علي قلب زوجته من الخدش كما يحافظ علي سيارته,['acceptance']
# مقالات _ الشروق | # صادق _ عبد _ العال يكتب ضحاها .. وضحاياها تتعجب حقا وقتما تستمتع بتأمل غروب الشمس و هى تتشح بلون برتقالى محمر,"['acceptance', 'surprise']"
تراجع كبير لتجارة الجزائر الخارجية : ذكرت احصاءات رسمية ان التجارة الخارجية الجزائرية شهدت تراجعا ب نسبة 44 . 9 ب المائة خلا,['neutral']
هه يسوق ف رن او سيارة,['joy']
ل لأخبار والتقارير اليومية الخاصة ب # السوق _ السعودي والعروض وللفترة التجريبية لل # التوصيات عبر الواتس اب # تاسي # تداول,['neutral']
الأردن .. والإمبراطوريات المالية !؟,['neutral']
ابتسامة - اشحنلى ............. اعرضلك,['neutral']
لاإلله الالله ، منظر عجييب رهييب ، القرش يصطاد كلب البحر ليأكله و بالفعل يمسكه ، ليخرج الحوت و يلتهمها معا و لا يكمل القرش وجبته ، لأنه هو نفسه اصبح وجبة 😱 .,"['surprise', 'fear']"
كنت اتضارب مع سندوتش طعمية وعصير برتقال في بوفية الجوازات ‏ - ‏ احسن شيء في الجوازات كلها,"['joy', 'acceptance']"
الشخابيط ملخبطه العبت العيال مشكله يعملون عمايلهم و اذا الخبطوا يرجعون ابونا الشيخ زايد,['disgust']
اصلا اصلا ما اباك تروح معايا ... ماما تقول ما امشي مع الكبار اللي اشكالهم تخوف,['disgust']
هاؤلاء هم الجيش الوطني الاخونج والاصلاح و مهما مددت ل هم يدك للعون سيعضونها من يبيع الوطن سيبيع نفسه وهم قد باعو كل شيء,"['anger', 'disgust']"
دماء و دموع وألم و حزن و قهر فاق الحدود # الغوطة 😔😔😔,['sadness']
يا الله انا وش اللي خلاني اضيف ناس كلها قروبات دعم صدع راسي 🤦🏻‍♀️🤦🏻‍♀️🤦🏻‍♀️,"['anger', 'disgust']"
( ان الذين كفروا من اهل الكتاب والمشركين في نار جهنم خالدين ف يها اولئك هم شر البرية ) [ البينة :6 ],"['anger', 'disgust']"
انا غير مصدق ل درجة التخلف الصحي ل # ايران 😱😱😱😱😱😱😱😱😱😱😱😨😨😨😨😨😨😨😨😨😨😨😫😫😫😫😫😫😫😫😫😫😫😫😫😫,"['surprise', 'disgust']"
ا يرقى الشمر صدر السبط منتعلا لهفي عليك وهل انبئت كيف رقى ؟! # مأجور يا صاحب الزمان .. # يا _ حسين 💔,"['acceptance', 'sadness']"
ما يحتاج يا رجل 🥱,['anticipation']
حتى المريض ما صار له احترام !! بدل كلمة سلامات صار ليه انكد على نفسي ب المرض !!! هذا كلام ؟ مرض اقول له روح مثلا,"['sadness', 'disgust']"
ب خصوص الجمعة .. ترا اقصد المعنى الصدقي مو قصدي السخرية ، يعني ادعوا ب كل ما ف يكم ورح ينقبل ان شاء الله :$,['acceptance']
انا منتظر لقانا . انا منتظر شوفه عينك ب عيني,"['love', 'acceptance']"
الطالبه مريم المصريه قتلت في ب ريطانيا من عشر اشخاص وينها وزيره الهجره ما تكلمت ! !,"['anger', 'disgust']"
اوباما سيقترح ضوابط على حجم ونطاق عمل مؤسسات مالية : السلام عليكم و رحمة الله و بركاتة * _ عنوان الخبر _ * : اوباما سيقتر,['neutral']
على الأشقاء في # فلسطين ان يفهموا ب ان العرب بدو يفهموا الدروس وسيعاملونكم بالمثل حين تقفوا مع اعداء اوطانهم ب كل سفاله وحقاره ، لذا يجب عليكم ان لاتنحازو الا لفلسطين وقضيتها و عدم اقحامها بالصراعات الإقليمية ، و الا ستجدون انفسكم وحيدين قد فقدتم كل اوراق قوتكم امام الكيان الصهيوني . .,"['anticipation', 'disgust']"
# متي _ ناوين _ تعقلون ما قررت للاسف توني,"['sadness', 'anger']"
الراعي : حين يثور شعب لا يعود الى بيته بتسوية انما بحل ، وكل تسوية سنحاربها و لن نسمح ان يكون لبنان تسوية بيد الدول . # عاجل,['acceptance']
من كثر ما واجهت صدمات وجروح انا اعترف اني تغيرت واجد :(,['sadness']
تبا ل لمسلسلات التركية كيف تقلب المزاج الف مرة في ثانية ..,"['anger', 'disgust']"
الله يعينك على صداع التويتر على كدا,['acceptance']
في # الحب ❤️ لن تجدوا انصاف الحلول اما # عناق او # اختناق ✍️,['anticipation']
# بالصيف _ نحتاج بطيخ صيفي,['neutral']
خلاص مش هنسا المرة الجايه وعد,['acceptance']
حاولت اتقمص هذا الدور معاهم و لكن ب كل بساطه زبدوا لي عند فقرة الخالة ام و قالوا ماعندنا الا ام وحده,['disgust']
# جميلتنا _ اميرة _ الورد _25k _ نبض # متميزه ⤴⤴⤴⤴⤴⤴⤴ # ذات اخلاق,['acceptance']
اعظم الله اجورنا بمصابنا بالحسين عليه السلام و جعلنا و اياكم من الطالبين بثاره مع وليه الإمام المهدي من ال محمد عليهم السلام 💔,"['acceptance', 'sadness']"
حرائق بغداد .. الفاعل مجهول والخسائر محجوبة,['neutral']
مرة واحد . راح عند البقال قاله عندك جبنه بيضه البقال . قله لا . و هو . عنده مفيش ابوخ من كدا,['disgust']
و انا جاهزه و شايكم و حليبكم و مولتهاتكم عندي,['acceptance']
بابا حيسوي عملية هالشهر و ف يها خطوره شوي 💔,['sadness']
الأفضل تبيعه ب ثمن بخس ...... ل انه تسويقيا اصبح لا يفيد الفريق,['disgust']
ابناء العراق المغرر ب هم هل اتضحت الان ل كم الصورة والى اين يسير بكم k9 السفارة الامريكية وتمويل # السعودية _ قذارة _ الشرق _ الاوسط و # الامارات _ العبرية _ المتحدة لارجاعكم الى ما يسمونه الحضن العربي هذا جزء يسير مما يخفونه على طريق تهويدكم والانسلاخ من عقيدتكم وتقاليدكم العربية والاسلامية,"['anticipation', 'disgust']"
حجته : انه هارب من العباسيين الى اليوم ! # سلوات # عجعج,['surprise']
من ابتدائي للكلية ب اقعد في البنش الأخير ومشاغب وأطلع من الخمسة الأوائل برضو ، ربحت الصياعة ولم اخسر ال,['acceptance']
اهم شي يؤدي المهمه ، اتصال واستقبال مكالمات .. وسعر معقول !!,['acceptance']
الانثى : حين تغضب ، لا تأخذ كلامها بجديه فقط دعها تقول ما تشاء دون رد .. ف هي تكون كالطفله ، والاطفال يحتاجون الي الاحتضان ..,['anticipation']
جرذ الضاحية المتسردب يتحدث عن الاختباء !؟ # لبنان,"['surprise', 'disgust']"
لامبدء و لا اخلاق و لا مروءه دخلو الخليج بأمر مربي الكلاب الضاله ل بيع كل القيم لأجل مصالحهم العفنه . ' لا استغراب في ذلك . # التطبيع _ خيانة,"['anger', 'disgust']"
* تمايل ف يني الأقدار ، شرق و غرب و امسي ضيقة الصدر و تصبحني ! ..,['sadness']
كم اتمنى ان تكون احد اهداف الشباب المطالبة ب قلب الصفحة و عدم فتح المجال ل كل السياسيين والأحزاب التى اوردتنا البؤس والهلاك ..... ولك الله يا بلد ....,"['sadness', 'disgust']"
صباح الخير يا عالم يا هووه وين الناس من يومين مافي حدا,"['acceptance', 'surprise']"
صباحكم كوفي + سكر + كوفي ميت + ملعقه بلاستك ذابت ب الكاس :(,"['joy', 'acceptance']"
المعاملة تخص ( فيلا سكنية خاصة ) لا اعلم لماذا يتطلب موافقة ادونك على معاملة تسليم المبنى و كذلك تأكيد الموظفين بأنه خطأ من تحديث البرنامج ب المختصر المطلوب ان يقوم موظف بفتح كمبيوتره وإعطاء موافقة فقط ل انه لايتطلب اي شي من قبلهم ويعتقد بأن الموظف المخول ب الموافقة مجاز,['neutral']
السبب هو حتى نسمع / نقرأ .. كلمة ليش ؟؟؟😉,['surprise']
جثه في سرير ب الخط في ابها كيف وصلنا ل لعبايه ! !,"['surprise', 'anger']"
{ ف اما من اعطى واتقى و صدق بالحسنى فسنيسره لليسرى },['acceptance']
اذا ما خلصته و لا خلصت المواضيع الثانية ف يه واح,['sadness']
خليلي عو جا ساعة وتهج را ونوحا على ما احد ث الدهر او ذرا !,"['surprise', 'sadness']"
عشان كذا ما اعرف اوصف < < لقت ل ها عذر,"['anger', 'disgust']"
و لازلت منثبر على الكمبيوتر من قعدت من النوم :) طاح حظها عيشة,"['anger', 'disgust']"
لاتبتعد يومى انا جيت منساق و اللى يحبك يطلبك حق وحقوق بنيت انا وياك عهد وميثاق ان كنت انا دمك فكونى لى اعروق,"['love', 'acceptance']"
تراجع كبير لتجارة الجزائر الخارجية : ذكرت احصاءات رسمية ان التجارة الخارجية الجزائرية شهدت تراجعا ب نسبة 44 . 9 % العام ...,['neutral']
حدثوا يبه انكسر قلبي,"['anticipation', 'sadness']"
ان جئت مكسورا فضمك واجب انا في هواك اخالف الإعراب .,['love']
لحظه عندي وحده ثانيه بجيبها تضحك اكثر علشانك يأمل,['acceptance']
التعب يضيع ومعاه تضيع اشياء كثير ، هنا قمة القهر تكون .. لكن لما اشوف تعبي راح لكن اللي تعبت عشانه موجود ما اهتم كثير .. ف يه فرق,['disgust']
لم يحبك احد لقد كنت مثيرا للفضول فقط .,['anticipation']
احنا بقينا نخاف من كل حاجة حلوة يعني بقي مستحيل تحب حاجة من غير ما يلازمك احساس الخوف .. خوفك من انك تخسر حد حبيته او انه يتحول لحاجة تانية مختلفة بعد كدة .. خوفك كل ما تفكرإن الموت ممكن ياخد حد قريب منك .. خوفك من ان صحابك يتغيروا معاك وميبقوش زي الاول .. خوفك من جمال البدايات,['fear']
19 . 95 ريال . . 💕🌸🌸🌼💜💕💕🌿💜💚💚💕💕💕💕💜🌸🌸🌼🌿🥀💚🌈🌈💚💚💕🌸🌼🌼 . . . . . # جوائز _ العثيم _ ليبتون . # ..,['neutral']
# الجيش : طائرتان حربيتان معاديتان خرقتا الأجواء اللبنانية امس,"['anticipation', 'anger']"
كثيرا ما يحمي الغباء صاحبه من ان يجن . - اوليفر وندل هولمز,['acceptance']
نجح الرجل في السخرية من الحوثي ، و قتل شقيق عبدالملك في قلب صنعاء وغادرها ب خير .. و لكن هناك من رد له الجميل في مأرب . ----- تصفي …,['neutral']
اقتنعت بعدك ان لا يوجد هناك ما يسمى ب اسم الحب,"['sadness', 'disgust']"
حنت عروق الضماير وبرق الشوق لاح في سما عين من الوجد يدرج سيلها ',['acceptance']
اللهم ارحم ضعفهم و قلة حيلتهم و انصرهم على من ظلمهم ، بردا و سلاما على غزة # غزة _ تحت _ القصف,"['acceptance', 'sadness']"
ابرمها ثم ضعها في مؤخرتك لأنها مزوره ?,['anger']
ماني غبي بس اتغيبا لي شهور ! و لو كنت ادقق في فعايلك # عفتك,"['sadness', 'anger']"
التغطية الشاملة لا اكبر ناطحة سحاب في العالم - برج دبي الجديد,['neutral']
هو انجرح وخلص و فكر يعتزل حزنت له منجد,['sadness']
هذا الحساب اجمل وامتع و اكبر موسوعة فيديوهات بالتويتر ، تابعه و لن تندم ، روعه لايفوتكم مروا عليه . ❤️🌹😘😍👌 👇👇 # يومك _ يحلي _ اذا # اسبوع _ ثاني _ يكفي # بيراميدز _ الاهلي # ماذا _ يحتاج _ الاهلي _ لعوده _ هيبته من يعرف هالفاكهه ؟👇,['acceptance']
خدي شاب يروح معاكي السوق يجبلك اللبس علي زوقه و لو حتى ب 40 جنيه وماتاخديش شاب يديكي 100 جنيه ويخليكي تنزلي ...,"['anticipation', 'acceptance']"
# مواكب _ انتقال _ السلطه # الالتزام _ باعلان _ الحريه _ و التغيير السموحة ياأحرار وكنداكات السودان انشغلت عنكم بعض الوقت ولكنكم في البال ف انتم و الشعب الجزائري امل الشعوب الحرة اما تقرير تقصي حقيقة # مجزرة 29 رمضان فأقول للمجلس العسكري بلوا تقريرقكم وشربوا ميته شهداء # مجزرة 29 رمضان لم ب برد بعد,"['acceptance', 'disgust']"
ل ل بيع بلوك اراضي سكنية ، 5700 م 2 ، على اربعة شوارع ، الجبيهة - عمان / الأردن,['neutral']
# اليوم _ العالمي _ لكلمه _ احبك في حين ان هذا العالم كان ينهار من حولي ، كنت اقتبس من وجه صديقتي طمأنينتي . ف ب الي,"['love', 'sadness']"
السلام عليكم و رحمة الله و بركاته حياكم الله,['acceptance']
الناطق ب اسم الخارجية السودانية يقول ان علاقة # السودان باليهود علاقة عريقة ، و ان موسى عليه السلام و لد على الساحل السوداني ، و ان السودان سيكون اهم بلد تطبع معه اسرائيل ، و حتى اهم من مصر !! — يبدو ان العديد من الأنذال يكتشفون نسبهم اليهودي هذه الأيام !!,"['surprise', 'disgust']"
اليومم ف زوارهه 🤔🙀🙀🙀🙀 . # حياتك 30,['neutral']
💔 يا ريتني كنت غلطانه . لكن للاسف واضح متل الشمس . و حسبنا الله و نعم الوكيل بالظالمين,['sadness']
لا و الله لو هموت ربي يتوب علينا منها مصيبه,['sadness']
موقع الجامعة الأمريكية في السليمانية : * موقع * * الجامعة الأمريكية في السليمانية * * الجامعة الأمريكية في السليمانية * ا,['neutral']
ل نفسك عليك حق ! وأهمها ان تهجر من لا يعرف قيمتها ،،،,['acceptance']
هنمتحن على السنة الى فاتت انتى اشعرفك,['anger']
الأمم المتحدة : 15 الف شخص غادروا من مخيم الركبان على الحدود السورية - الأردنية,['neutral']
موضوع جديد : ممثل امريكي يستهزئ بكتاب الله,['neutral']
هل اللايكات دليل على الحب ؟ عندي اصدقاء كتير على الفيس و لما ب انزل بوست محدش بيعملي لايك غير واحد او اتنين ب الكتير ... هما كدة مش بيحبوني و لا مش بيستلطفون … — يا اخي ايه الحالة ال وصلنالها دي ! انا كإنسان نادرا لما بتفاعل ع اي بوست ، ارتقي يا طيب . انسان,"['anger', 'disgust']"
قوى الأمن : ضبط 910 مخالفات سرعة زائدة امس,['neutral']
على اعتبار انت علاج فايروس # كورونا 🤔,['disgust']
لا حرج ان تشارك المرأة في جميع المجلات خطأ كبير ان توجد العنصرية في مثل هذه الامور و هي اول من قام ب هذه المبادرة,"['acceptance', 'disgust']"
ㅤ ⠀ ⠀ ⠀ حلمي بسيط اريد فقط ان لاأخيب املي بي ، و لا ان اخذل احلامي التي وعدتها ان تتحقق ان اكون كما اريد ، كما اتمنى ، كما استحق ㅤ ⠀ ⠀ ⠀ .,['acceptance']
امطار # المظيلف اليوم الجمعه 9 نوفمبر 2018 # تصويري,['neutral']
يمكن مو واثق من السواق خايف عليك,['fear']
مقتل جندي اميركي ونزوح مئات المسيحيين من الموصل : قالت مصادر في الحكومة العراقية ان اكثر من خمسمائة عائلة مسيحية قد نزحت عن مدينة ..,['neutral']
# هدف طرح 28 الف فرصة تدريبية # ل ل طلاب و # الطالبات خلال فترة الصيف ، ضمن برنامج التدريب الصيفي # صيفي ، والتسجيل مستمر حتى # الخميس القادم .,['neutral']
عطر شرقي بلمسة عصرية من الزعفران الملكي و البرغموت لشخصية تعشق التميز يتوسط المزيج بطبقة غنية من باقات الورد الناضجة لينبض المزيج ب قلب دافيء مغمور ب العود الشرقي الفاخر مختلطا بنفحات جذابة من العنبر و الباتشولي لتتنفس ارقى مزيج شرقي متوازن و تهنيء بحيوية مستدامة و قلب يغمره الطموح,['acceptance']
قاعد ما كملتش القصة 😱 بنكلمك امس ما فضيتش ، بعدين نحكوا 👌,['neutral']
الحمدلله ف يما اعطيت وأخذت الحمدلله ان سرت احوالنا او ساءت الحمدلله دائما و ابدا,['acceptance']
كلمة حبيبي في مدى الهجر تذبل 😅,"['love', 'sadness']"
الحر لا طابت مواكيره فرق من خلقت الدنيا ل يوم الاخره محد يخليني على مفرق طرق انا الطريق من اوله لين اخره,['acceptance']
وين المنطقية بالموضوع المفروض تكون 6 . 5 لكن علزق ل ان بالنهاية ذا رياضيات,['anticipation']
الله يرحم شاعركم ابراهيم طوقان 🌚 باعوا التراب الى اعدائهم طمعا * بالمال لكنما اوطانهم باعوا,"['acceptance', 'disgust']"
- ف يه ابلكيشن عظيم اسمه olio ب يعمل الحاجات دي ، بس للأسف ما لقيتش عليه مصريين ، فحاولت اشوف في مصر ابلكيشن او جروب بيشارك ف يه الناس الأكل الزيادة قبل ما يبوظ ، بس ما وصلتش لحاجة ، مفيش غير البروتوكولات اللي بتتعمل مع الفنادق والمطاعم ، لكن مفيش مبادرات فردية ...,['sadness']
اعجبني هذا الموقع > من اليوم ادخله واتفرج عليه بس ! مافي احلى من البساطه,['acceptance']
ايوا هو ،، الغشاشين جالسين يعيدوه هه ^ _^,['disgust']
# شكرا _ للدفاع _ الجوي _ السعودي شكررا من القلب قسم بالله فخرر,['acceptance']
مش ويجز بس مش قادر اعايش الواقع مش قادر انافق العالم,['sadness']
44 قتيلا خلال يومين باشتباكات في سريلانكا مع نمور التاميل,['neutral']
احمد الهواري : اول تعليق من جمال بلماضي بعد تصدر المجموعة الثالثة,['neutral']
"ضايق صدري , شاشة الايفون ما تشتغل مع النص و لا له صيانة :(","['sadness', 'disgust']"
خيال او تاريخ,['neutral']
و ان ضاقت ف عند الله المتسع,"['anticipation', 'acceptance']"
"ان الطريقة التي نري ف يها الله ما هي الا انعكاس للطريقة التي نري ف يها انفسنا ف اذا لم يكن الله يجلب الى عقولنا الا الخوف والملامة , ف هذا يعني ان قدرا كبيرا من الخوف والملامة يتدفق في نفوسنا , اما اذا رأينا الله مفعما بالمحبة و الرحمة , ف اننا نكون كذلك ” . — شمس التبريزي .",['acceptance']
# alhanewachabab # ouhilaenachhab الله يبارك صوتها ماشاء الله 😍😍,['acceptance']
"لم تكتمل الليلة : عدت لأجد منسوب المياه في الشفة وصل ل 1 . 5 سم , و في غرفة النوم 2 سم",['sadness']
اللهم نور مراقد كل امواتنا و طيب مضاجعهم و انس وحشتهم و قهم عذاب القبر و اجعل الجنه دارهم ب رحمتك يا رحيم . 0,['acceptance']
و انا صغيره كنت نفس الشي ... قالتلي عمتي لاترفعين يدينك ابدا عند فمك و فعلا طبقت كلامها و مع الوقت تركت هالعاده,['acceptance']
ف اعلم اني لا احب ف يه شيئا معينا استطيع ان اشير اليه ب هذا او هذه او ذلك او تلك و لا بهؤلاء ، انما احبه لأنه هو ):,"['love', 'anticipation']"
هذا من ذوقك ورقيك الرفيع ، و طيب اصلك يالريم,['acceptance']
اللهم ما اصبح بي من نعمة او بأحد من خلقك ، ف منك وحدك لا شريك لك ، فلك الحمد ولك الشكر . من قالها حين يصبح ادى شكر يومه,['acceptance']
بعد الاذلال والفضيحة يلي صارت باستثناء ميسي - فرينكي - مارك - لينغلت الباقي والادارة الى مزبلة التاريخ حرام يلعبون لهالشعار كفو ووفو خلاص انتهى وقتهم 🙂😔💔💔💔💔💔💔💔💔💔💔 # barca # برشلونة,"['sadness', 'disgust']"
يمه تخيلت ويجيبونه و الله اهرب 😭😭😭,"['sadness', 'fear']"
البعض يتكبر و هو لايعلم ان سلك الشاحن اهم منه .,['disgust']
من غير ماكياژ اهو يا رخميين 😄 # ewrofileic,"['joy', 'disgust']"
انتهت ﮼ المعركة هوى ﮼ الاكبر انطفئت شمعة ﮼ القاسم سقطت كفي ﮼ الكافل قتل ﮼ الرضيع جلس الشمر على صدر ﮼ الحسين حرقت ﮼ الخيام تعالت اصوات ﮼ الايتام و بدأت قصة ﮼ زينب عظم الله اجورنا واجوركم بمصاب استشهاد سيد شباب اهل الجنة و اخوته اولاده و اصحابه 💔# يا _ حسين,['sadness']
للدقة هزي راسك شمال يمين ... لأنك ما رح تسمعي شي ... بتكوني عرفتي عن الكلمة بالدليل العلمي والحسي والملموس . # منيحة,['anticipation']
رد فعلي على كارثة بيب الجديدة | سيتي خسر بالثلاثة من ليون 😱😱,['surprise']
نجاة عائلة كويتية .. وخدمة الواتس تبع وزارة الاشغال مطنشين مهملين غير مبالين عن بلاغ من 7 شهور او اكثر عن حفرة كبيرة بالشارع نتيجة السيل في شهر 11/2018 ام ان منطقة الفحيحيل ق 1 ليس من اهل الدماء النقية في الكويت .. ممكن شوية احساس # تعويضات _ الأمطار,"['anger', 'disgust']"
عيشووني بقصه حلوه و طلعت القصه فلمم,['acceptance']
الهي انا الصغير الذي ربيته .. ❤ ️,['acceptance']
الله يسلمك انتظر رايج بعد ماتسمعين الملف,['acceptance']
لعنة الله عليهم ابد الابدين لعنة الله على حرمله حرمله حرملة لعنة الله على كل من ظلم محمد وال محمد لعنة الله على من ظلم ال البيت عليهم السلام # اللهم _ العن _ قتلة _ الحسين # يا _ حسين # يا زينب 💔😭,"['anger', 'disgust']"
ليقوم مارادونا بعدها بصناعة هدف اللقاء الوحيد ، حيث اكد برانكو انه فقد الرؤية كما اكد مارادونا لاحقا انهم وضعوا مادة مخدرة في زجاجة المياة كانت من نصيب المدافع البرازيلي .,['neutral']
الأم ملامة لأنها لم تنفذ امر قضائي نهائي وأكيد انه تم استخدام الطرق السلمية ، ثم انه بحسب بعض المتابعين ان الأب كسب الحضانة لأن امهم تعنفهم ، فحين يكون ثمة امر قضائي و لا يلتزم به طرف يتم التنفيذ ب القوة ناهيك ان الطرف المتعسف هو الطرف المعنف .,['neutral']
لتخاف معك احد الأمرين اما ان تأتي بجوالك وتكسره امامي او تدق على الى ارسلت له الصوره امامي وتتفل في وجهه امامي . داري خيارك الأول كسر الجوال ... لنك ماتقدر تسويها الخيار الثاني ..... لك تحياتي و الله داري انك تمزح و انا امزح بتوقيف ... ي جنط 😂😂😂😂😂😂😂,['joy']
اول رحلة تجارية لصيد الحيتان في # اليابان وسط ادانات عالمية # صيد _ الحيتان # الحياة _ لبحرية,['neutral']
ان حظي مثل قرد في فلاة اطلقوه ثم قالوا لكسالى يوم حر احضروه صعب الأمر عليهم ثم قالوا اتركوه ان من اشقاه ربي كيف انتم تسعدوه # الليله _ النفسيه _ تحتاج,['sadness']
# من _ تصدق _ منكم _ اليوم 9 تكفون يا اهل الخير فزعتكم انا عندي امر قبض 25 الف وماتبقي عشرين الف فزعتك تكفون,"['acceptance', 'sadness']"
و الله ياهيما ماكان يحتاج تدخل بخماسي دفاع ومحورين ضد ليون ، لو ضد الباسرن كان ب قول من حقه لكن ليون ماكان الخصم الخطير ومتاكد لو لعبنا بتشكيلتنا المعتادة كان اجبرنا اظهرتهم يرجعون ل ان رحيم ومحرز بيتعبونهم,"['anticipation', 'disgust']"
طيب و بعدين شو صار ف يها,['neutral']
الجلطه لو ان ابو ضاري بلغريني كان يدربنا صدقني 100٪ راح نفوز على ليون لكن بيب شلون مافاز !!,['surprise']
شعر طريف .. يبدو ان المكيف شيء عظيم عندكم !!,['acceptance']
اخوين توقعو على ماذا يتنازعون : * يتذكر اهالي الاسياح ( حيزان الفهيدي ) فيتذكرون تلك المحاكمة الجميلة ( بين شقيقين ) وال ...,['acceptance']
نوره حصلت قالب مؤقت عاجبني بس ماعرفت اركبه :(,['acceptance']
وعمال المحطه ماتبيهم يصلون,['anger']
